,ID,Name,Result,Class
6461,6462,n6462,100,B
6462,6463,n6463,4,E
6463,6464,n6464,29,C
6464,6465,n6465,82,F
6465,6466,n6466,27,F
6466,6467,n6467,82,E
6467,6468,n6468,42,E
6468,6469,n6469,51,D
6469,6470,n6470,73,F
6470,6471,n6471,0,A
6471,6472,n6472,22,E
6472,6473,n6473,7,D
6473,6474,n6474,76,G
6474,6475,n6475,92,F
6475,6476,n6476,94,A
6476,6477,n6477,11,F
6477,6478,n6478,35,B
6478,6479,n6479,71,A
6479,6480,n6480,46,E
6480,6481,n6481,67,C
6481,6482,n6482,73,B
6482,6483,n6483,65,G
6483,6484,n6484,85,C
6484,6485,n6485,67,E
6485,6486,n6486,20,C
6486,6487,n6487,67,E
6487,6488,n6488,0,A
6488,6489,n6489,98,G
6489,6490,n6490,57,A
6490,6491,n6491,14,B
6491,6492,n6492,21,F
6492,6493,n6493,25,G
6493,6494,n6494,70,C
6494,6495,n6495,74,A
6495,6496,n6496,63,B
6496,6497,n6497,13,G
6497,6498,n6498,89,C
6498,6499,n6499,88,A
6499,6500,n6500,75,F
6500,6501,n6501,42,A
6501,6502,n6502,86,E
6502,6503,n6503,56,F
6503,6504,n6504,5,A
6504,6505,n6505,1,D
6505,6506,n6506,21,C
6506,6507,n6507,95,D
6507,6508,n6508,31,G
6508,6509,n6509,66,A
6509,6510,n6510,81,F
6510,6511,n6511,59,F
6511,6512,n6512,3,C
6512,6513,n6513,90,F
6513,6514,n6514,25,E
6514,6515,n6515,71,E
6515,6516,n6516,80,A
6516,6517,n6517,23,E
6517,6518,n6518,53,F
6518,6519,n6519,7,E
6519,6520,n6520,57,G
6520,6521,n6521,0,D
6521,6522,n6522,13,E
6522,6523,n6523,49,F
6523,6524,n6524,7,G
6524,6525,n6525,51,E
6525,6526,n6526,9,B
6526,6527,n6527,13,D
6527,6528,n6528,91,F
6528,6529,n6529,69,G
6529,6530,n6530,96,C
6530,6531,n6531,77,E
6531,6532,n6532,1,C
6532,6533,n6533,79,D
6533,6534,n6534,89,A
6534,6535,n6535,32,A
6535,6536,n6536,30,D
6536,6537,n6537,73,E
6537,6538,n6538,49,D
6538,6539,n6539,22,F
6539,6540,n6540,96,G
6540,6541,n6541,79,A
6541,6542,n6542,97,C
6542,6543,n6543,42,F
6543,6544,n6544,26,C
6544,6545,n6545,71,C
6545,6546,n6546,7,G
6546,6547,n6547,49,E
6547,6548,n6548,98,B
6548,6549,n6549,67,C
6549,6550,n6550,34,C
6550,6551,n6551,0,F
6551,6552,n6552,41,F
6552,6553,n6553,80,G
6553,6554,n6554,3,G
6554,6555,n6555,11,F
6555,6556,n6556,60,D
6556,6557,n6557,78,F
6557,6558,n6558,24,B
6558,6559,n6559,71,G
6559,6560,n6560,67,D
6560,6561,n6561,91,B
6561,6562,n6562,49,F
6562,6563,n6563,28,B
6563,6564,n6564,75,C
6564,6565,n6565,63,G
6565,6566,n6566,65,B
6566,6567,n6567,12,F
6567,6568,n6568,95,D
6568,6569,n6569,75,F
6569,6570,n6570,48,E
6570,6571,n6571,96,G
6571,6572,n6572,15,F
6572,6573,n6573,30,E
6573,6574,n6574,23,D
6574,6575,n6575,12,E
6575,6576,n6576,32,C
6576,6577,n6577,34,B
6577,6578,n6578,34,B
6578,6579,n6579,20,G
6579,6580,n6580,65,A
6580,6581,n6581,37,E
6581,6582,n6582,28,A
6582,6583,n6583,29,D
6583,6584,n6584,12,B
6584,6585,n6585,24,E
6585,6586,n6586,80,C
6586,6587,n6587,32,A
6587,6588,n6588,7,E
6588,6589,n6589,57,E
6589,6590,n6590,25,C
6590,6591,n6591,60,C
6591,6592,n6592,45,E
6592,6593,n6593,11,E
6593,6594,n6594,54,G
6594,6595,n6595,11,E
6595,6596,n6596,36,G
6596,6597,n6597,79,G
6597,6598,n6598,89,B
6598,6599,n6599,94,E
6599,6600,n6600,91,G
6600,6601,n6601,20,C
6601,6602,n6602,6,A
6602,6603,n6603,24,F
6603,6604,n6604,29,A
6604,6605,n6605,92,C
6605,6606,n6606,88,G
6606,6607,n6607,91,B
6607,6608,n6608,79,B
6608,6609,n6609,3,B
6609,6610,n6610,43,A
6610,6611,n6611,29,G
6611,6612,n6612,93,G
6612,6613,n6613,87,F
6613,6614,n6614,22,E
6614,6615,n6615,6,C
6615,6616,n6616,5,B
6616,6617,n6617,42,C
6617,6618,n6618,13,G
6618,6619,n6619,59,G
6619,6620,n6620,79,D
6620,6621,n6621,70,G
6621,6622,n6622,10,A
6622,6623,n6623,87,C
6623,6624,n6624,17,E
6624,6625,n6625,14,B
6625,6626,n6626,80,F
6626,6627,n6627,88,C
6627,6628,n6628,59,F
6628,6629,n6629,6,C
6629,6630,n6630,73,F
6630,6631,n6631,33,D
6631,6632,n6632,11,F
6632,6633,n6633,39,G
6633,6634,n6634,59,C
6634,6635,n6635,98,D
6635,6636,n6636,31,D
6636,6637,n6637,74,A
6637,6638,n6638,35,D
6638,6639,n6639,56,D
6639,6640,n6640,27,E
6640,6641,n6641,16,F
6641,6642,n6642,27,A
6642,6643,n6643,77,G
6643,6644,n6644,87,C
6644,6645,n6645,47,F
6645,6646,n6646,18,G
6646,6647,n6647,29,D
6647,6648,n6648,33,E
6648,6649,n6649,24,F
6649,6650,n6650,64,B
6650,6651,n6651,35,A
6651,6652,n6652,60,E
6652,6653,n6653,18,D
6653,6654,n6654,88,A
6654,6655,n6655,0,F
6655,6656,n6656,83,A
6656,6657,n6657,0,C
6657,6658,n6658,2,D
6658,6659,n6659,74,F
6659,6660,n6660,64,E
6660,6661,n6661,13,G
6661,6662,n6662,95,C
6662,6663,n6663,24,D
6663,6664,n6664,33,D
6664,6665,n6665,95,D
6665,6666,n6666,97,D
6666,6667,n6667,17,E
6667,6668,n6668,51,A
6668,6669,n6669,11,B
6669,6670,n6670,4,A
6670,6671,n6671,35,C
6671,6672,n6672,44,F
6672,6673,n6673,53,B
6673,6674,n6674,18,A
6674,6675,n6675,72,D
6675,6676,n6676,75,F
6676,6677,n6677,67,D
6677,6678,n6678,75,G
6678,6679,n6679,77,G
6679,6680,n6680,76,G
6680,6681,n6681,7,C
6681,6682,n6682,48,F
6682,6683,n6683,61,A
6683,6684,n6684,88,D
6684,6685,n6685,69,A
6685,6686,n6686,48,D
6686,6687,n6687,12,D
6687,6688,n6688,51,A
6688,6689,n6689,96,A
6689,6690,n6690,25,G
6690,6691,n6691,61,D
6691,6692,n6692,46,C
6692,6693,n6693,57,C
6693,6694,n6694,37,B
6694,6695,n6695,18,B
6695,6696,n6696,76,A
6696,6697,n6697,10,C
6697,6698,n6698,4,B
6698,6699,n6699,72,D
6699,6700,n6700,17,A
6700,6701,n6701,76,B
6701,6702,n6702,66,D
6702,6703,n6703,65,A
6703,6704,n6704,26,F
6704,6705,n6705,18,B
6705,6706,n6706,1,D
6706,6707,n6707,54,D
6707,6708,n6708,20,F
6708,6709,n6709,52,B
6709,6710,n6710,48,B
6710,6711,n6711,92,G
6711,6712,n6712,53,B
6712,6713,n6713,45,F
6713,6714,n6714,74,C
6714,6715,n6715,82,E
6715,6716,n6716,9,E
6716,6717,n6717,77,E
6717,6718,n6718,100,D
6718,6719,n6719,59,D
6719,6720,n6720,36,D
6720,6721,n6721,79,D
6721,6722,n6722,35,D
6722,6723,n6723,13,A
6723,6724,n6724,23,B
6724,6725,n6725,95,C
6725,6726,n6726,81,C
6726,6727,n6727,34,A
6727,6728,n6728,91,F
6728,6729,n6729,97,A
6729,6730,n6730,76,C
6730,6731,n6731,78,B
6731,6732,n6732,31,G
6732,6733,n6733,15,F
6733,6734,n6734,80,D
6734,6735,n6735,41,B
6735,6736,n6736,58,G
6736,6737,n6737,99,B
6737,6738,n6738,60,A
6738,6739,n6739,93,A
6739,6740,n6740,68,G
6740,6741,n6741,14,E
6741,6742,n6742,82,F
6742,6743,n6743,83,E
6743,6744,n6744,51,C
6744,6745,n6745,85,E
6745,6746,n6746,9,A
6746,6747,n6747,32,F
6747,6748,n6748,77,G
6748,6749,n6749,42,C
6749,6750,n6750,70,F
6750,6751,n6751,87,F
6751,6752,n6752,83,F
6752,6753,n6753,33,A
6753,6754,n6754,0,E
6754,6755,n6755,30,F
6755,6756,n6756,81,B
6756,6757,n6757,90,F
6757,6758,n6758,15,A
6758,6759,n6759,59,A
6759,6760,n6760,25,G
6760,6761,n6761,92,A
6761,6762,n6762,45,G
6762,6763,n6763,52,F
6763,6764,n6764,42,C
6764,6765,n6765,88,A
6765,6766,n6766,75,B
6766,6767,n6767,92,F
6767,6768,n6768,18,F
6768,6769,n6769,61,E
6769,6770,n6770,7,E
6770,6771,n6771,1,F
6771,6772,n6772,9,F
6772,6773,n6773,46,G
6773,6774,n6774,0,C
6774,6775,n6775,82,B
6775,6776,n6776,35,D
6776,6777,n6777,22,F
6777,6778,n6778,84,C
6778,6779,n6779,82,G
6779,6780,n6780,87,G
6780,6781,n6781,82,E
6781,6782,n6782,47,G
6782,6783,n6783,93,B
6783,6784,n6784,55,B
6784,6785,n6785,37,B
6785,6786,n6786,35,E
6786,6787,n6787,70,B
6787,6788,n6788,62,E
6788,6789,n6789,4,A
6789,6790,n6790,32,D
6790,6791,n6791,93,E
6791,6792,n6792,74,E
6792,6793,n6793,30,E
6793,6794,n6794,58,B
6794,6795,n6795,54,E
6795,6796,n6796,6,F
6796,6797,n6797,86,E
6797,6798,n6798,37,E
6798,6799,n6799,82,A
6799,6800,n6800,40,E
6800,6801,n6801,19,G
6801,6802,n6802,59,F
6802,6803,n6803,24,B
6803,6804,n6804,100,D
6804,6805,n6805,14,B
6805,6806,n6806,84,D
6806,6807,n6807,11,B
6807,6808,n6808,0,F
6808,6809,n6809,36,G
6809,6810,n6810,78,C
6810,6811,n6811,4,A
6811,6812,n6812,55,B
6812,6813,n6813,76,C
6813,6814,n6814,12,F
6814,6815,n6815,15,A
6815,6816,n6816,12,C
6816,6817,n6817,68,F
6817,6818,n6818,72,A
6818,6819,n6819,14,B
6819,6820,n6820,92,D
6820,6821,n6821,14,B
6821,6822,n6822,43,E
6822,6823,n6823,13,G
6823,6824,n6824,27,C
6824,6825,n6825,95,D
6825,6826,n6826,37,G
6826,6827,n6827,80,F
6827,6828,n6828,4,A
6828,6829,n6829,74,D
6829,6830,n6830,5,F
6830,6831,n6831,56,E
6831,6832,n6832,54,B
6832,6833,n6833,53,G
6833,6834,n6834,44,G
6834,6835,n6835,98,A
6835,6836,n6836,93,D
6836,6837,n6837,3,A
6837,6838,n6838,72,E
6838,6839,n6839,68,C
6839,6840,n6840,1,G
6840,6841,n6841,54,F
6841,6842,n6842,7,E
6842,6843,n6843,0,B
6843,6844,n6844,76,E
6844,6845,n6845,11,E
6845,6846,n6846,90,B
6846,6847,n6847,61,D
6847,6848,n6848,33,G
6848,6849,n6849,57,F
6849,6850,n6850,46,G
6850,6851,n6851,1,E
6851,6852,n6852,48,G
6852,6853,n6853,15,D
6853,6854,n6854,45,F
6854,6855,n6855,56,B
6855,6856,n6856,64,G
6856,6857,n6857,58,F
6857,6858,n6858,50,G
6858,6859,n6859,53,D
6859,6860,n6860,76,F
6860,6861,n6861,2,E
6861,6862,n6862,73,F
6862,6863,n6863,29,F
6863,6864,n6864,15,B
6864,6865,n6865,30,G
6865,6866,n6866,63,G
6866,6867,n6867,60,A
6867,6868,n6868,60,B
6868,6869,n6869,46,F
6869,6870,n6870,38,D
6870,6871,n6871,71,C
6871,6872,n6872,58,D
6872,6873,n6873,98,F
6873,6874,n6874,81,D
6874,6875,n6875,94,D
6875,6876,n6876,61,G
6876,6877,n6877,95,D
6877,6878,n6878,4,C
6878,6879,n6879,5,G
6879,6880,n6880,54,E
6880,6881,n6881,29,B
6881,6882,n6882,66,G
6882,6883,n6883,62,G
6883,6884,n6884,52,E
6884,6885,n6885,11,F
6885,6886,n6886,80,D
6886,6887,n6887,76,F
6887,6888,n6888,10,B
6888,6889,n6889,3,C
6889,6890,n6890,59,B
6890,6891,n6891,24,B
6891,6892,n6892,12,D
6892,6893,n6893,43,C
6893,6894,n6894,23,A
6894,6895,n6895,81,A
6895,6896,n6896,98,G
6896,6897,n6897,15,A
6897,6898,n6898,70,C
6898,6899,n6899,56,E
6899,6900,n6900,83,D
6900,6901,n6901,44,A
6901,6902,n6902,19,D
6902,6903,n6903,37,G
6903,6904,n6904,24,C
6904,6905,n6905,44,G
6905,6906,n6906,14,G
6906,6907,n6907,52,A
6907,6908,n6908,79,D
6908,6909,n6909,10,D
6909,6910,n6910,86,F
6910,6911,n6911,6,C
6911,6912,n6912,21,D
6912,6913,n6913,88,A
6913,6914,n6914,80,E
6914,6915,n6915,7,A
6915,6916,n6916,96,G
6916,6917,n6917,47,E
6917,6918,n6918,94,B
6918,6919,n6919,48,A
6919,6920,n6920,21,E
6920,6921,n6921,4,A
6921,6922,n6922,15,C
6922,6923,n6923,42,A
6923,6924,n6924,43,F
6924,6925,n6925,72,F
6925,6926,n6926,23,A
6926,6927,n6927,60,D
6927,6928,n6928,24,B
6928,6929,n6929,55,B
6929,6930,n6930,9,B
6930,6931,n6931,15,F
6931,6932,n6932,1,F
6932,6933,n6933,93,F
6933,6934,n6934,90,C
6934,6935,n6935,93,F
6935,6936,n6936,89,C
6936,6937,n6937,17,B
6937,6938,n6938,8,B
6938,6939,n6939,73,C
6939,6940,n6940,6,B
6940,6941,n6941,43,E
6941,6942,n6942,84,C
6942,6943,n6943,72,C
6943,6944,n6944,28,E
6944,6945,n6945,67,A
6945,6946,n6946,51,F
6946,6947,n6947,49,B
6947,6948,n6948,28,E
6948,6949,n6949,72,C
6949,6950,n6950,88,F
6950,6951,n6951,100,D
6951,6952,n6952,29,D
6952,6953,n6953,7,A
6953,6954,n6954,40,G
6954,6955,n6955,95,F
6955,6956,n6956,23,A
6956,6957,n6957,17,F
6957,6958,n6958,3,C
6958,6959,n6959,94,F
6959,6960,n6960,50,C
6960,6961,n6961,34,E
6961,6962,n6962,23,E
6962,6963,n6963,51,B
6963,6964,n6964,53,C
6964,6965,n6965,21,F
6965,6966,n6966,60,G
6966,6967,n6967,13,G
6967,6968,n6968,37,B
6968,6969,n6969,41,G
6969,6970,n6970,28,F
6970,6971,n6971,19,F
6971,6972,n6972,86,G
6972,6973,n6973,12,E
6973,6974,n6974,82,D
6974,6975,n6975,96,C
6975,6976,n6976,50,E
6976,6977,n6977,60,E
6977,6978,n6978,14,F
6978,6979,n6979,43,F
6979,6980,n6980,14,E
6980,6981,n6981,60,E
6981,6982,n6982,41,F
6982,6983,n6983,85,E
6983,6984,n6984,23,G
6984,6985,n6985,69,A
6985,6986,n6986,26,A
6986,6987,n6987,19,F
6987,6988,n6988,81,A
6988,6989,n6989,8,C
6989,6990,n6990,82,D
6990,6991,n6991,24,B
6991,6992,n6992,47,G
6992,6993,n6993,87,C
6993,6994,n6994,30,G
6994,6995,n6995,89,A
6995,6996,n6996,78,F
6996,6997,n6997,18,F
6997,6998,n6998,34,E
6998,6999,n6999,45,F
6999,7000,n7000,27,F
7000,7001,n7001,86,E
7001,7002,n7002,98,A
7002,7003,n7003,67,B
7003,7004,n7004,39,G
7004,7005,n7005,40,F
7005,7006,n7006,60,F
7006,7007,n7007,67,D
7007,7008,n7008,74,B
7008,7009,n7009,58,E
7009,7010,n7010,61,G
7010,7011,n7011,73,D
7011,7012,n7012,100,E
7012,7013,n7013,69,G
7013,7014,n7014,1,D
7014,7015,n7015,85,C
7015,7016,n7016,68,F
7016,7017,n7017,8,G
7017,7018,n7018,16,E
7018,7019,n7019,95,C
7019,7020,n7020,23,D
7020,7021,n7021,48,C
7021,7022,n7022,85,B
7022,7023,n7023,81,F
7023,7024,n7024,42,B
7024,7025,n7025,66,F
7025,7026,n7026,11,D
7026,7027,n7027,14,E
7027,7028,n7028,11,F
7028,7029,n7029,98,A
7029,7030,n7030,8,A
7030,7031,n7031,27,C
7031,7032,n7032,100,D
7032,7033,n7033,60,E
7033,7034,n7034,82,C
7034,7035,n7035,52,G
7035,7036,n7036,72,B
7036,7037,n7037,5,C
7037,7038,n7038,73,F
7038,7039,n7039,30,B
7039,7040,n7040,7,F
7040,7041,n7041,97,A
7041,7042,n7042,49,E
7042,7043,n7043,56,D
7043,7044,n7044,71,G
7044,7045,n7045,69,D
7045,7046,n7046,71,E
7046,7047,n7047,89,C
7047,7048,n7048,91,B
7048,7049,n7049,64,D
7049,7050,n7050,76,F
7050,7051,n7051,49,B
7051,7052,n7052,54,F
7052,7053,n7053,37,F
7053,7054,n7054,67,F
7054,7055,n7055,80,G
7055,7056,n7056,28,F
7056,7057,n7057,16,G
7057,7058,n7058,91,C
7058,7059,n7059,100,E
7059,7060,n7060,51,D
7060,7061,n7061,31,G
7061,7062,n7062,15,G
7062,7063,n7063,41,E
7063,7064,n7064,93,B
7064,7065,n7065,32,E
7065,7066,n7066,35,A
7066,7067,n7067,47,F
7067,7068,n7068,31,F
7068,7069,n7069,69,E
7069,7070,n7070,32,G
7070,7071,n7071,21,F
7071,7072,n7072,56,G
7072,7073,n7073,3,A
7073,7074,n7074,18,D
7074,7075,n7075,72,B
7075,7076,n7076,62,F
7076,7077,n7077,78,G
7077,7078,n7078,48,E
7078,7079,n7079,81,G
7079,7080,n7080,64,F
7080,7081,n7081,50,D
7081,7082,n7082,38,C
7082,7083,n7083,65,G
7083,7084,n7084,82,A
7084,7085,n7085,27,C
7085,7086,n7086,98,D
7086,7087,n7087,75,C
7087,7088,n7088,1,G
7088,7089,n7089,59,B
7089,7090,n7090,60,E
7090,7091,n7091,92,B
7091,7092,n7092,95,E
7092,7093,n7093,24,C
7093,7094,n7094,63,D
7094,7095,n7095,62,G
7095,7096,n7096,72,F
7096,7097,n7097,71,D
7097,7098,n7098,5,B
7098,7099,n7099,33,D
7099,7100,n7100,18,F
7100,7101,n7101,98,A
7101,7102,n7102,5,F
7102,7103,n7103,72,D
7103,7104,n7104,82,G
7104,7105,n7105,68,F
7105,7106,n7106,10,G
7106,7107,n7107,20,A
7107,7108,n7108,86,G
7108,7109,n7109,92,D
7109,7110,n7110,28,B
7110,7111,n7111,72,D
7111,7112,n7112,21,B
7112,7113,n7113,45,B
7113,7114,n7114,62,C
7114,7115,n7115,22,D
7115,7116,n7116,85,D
7116,7117,n7117,42,G
7117,7118,n7118,55,C
7118,7119,n7119,17,A
7119,7120,n7120,65,B
7120,7121,n7121,41,A
7121,7122,n7122,30,G
7122,7123,n7123,56,E
7123,7124,n7124,92,E
7124,7125,n7125,31,F
7125,7126,n7126,40,A
7126,7127,n7127,11,E
7127,7128,n7128,63,B
7128,7129,n7129,75,A
7129,7130,n7130,67,C
7130,7131,n7131,77,C
7131,7132,n7132,68,E
7132,7133,n7133,55,B
7133,7134,n7134,58,F
7134,7135,n7135,73,D
7135,7136,n7136,12,G
7136,7137,n7137,53,E
7137,7138,n7138,29,A
7138,7139,n7139,5,E
7139,7140,n7140,39,C
7140,7141,n7141,75,C
7141,7142,n7142,64,C
7142,7143,n7143,54,B
7143,7144,n7144,93,F
7144,7145,n7145,17,A
7145,7146,n7146,8,A
7146,7147,n7147,45,A
7147,7148,n7148,72,C
7148,7149,n7149,67,F
7149,7150,n7150,34,B
7150,7151,n7151,89,D
7151,7152,n7152,81,A
7152,7153,n7153,92,D
7153,7154,n7154,65,B
7154,7155,n7155,54,E
7155,7156,n7156,88,E
7156,7157,n7157,7,E
7157,7158,n7158,85,E
7158,7159,n7159,38,F
7159,7160,n7160,43,G
7160,7161,n7161,100,C
7161,7162,n7162,95,A
7162,7163,n7163,74,B
7163,7164,n7164,1,A
7164,7165,n7165,87,F
7165,7166,n7166,87,E
7166,7167,n7167,25,B
7167,7168,n7168,7,A
7168,7169,n7169,45,D
7169,7170,n7170,50,F
7170,7171,n7171,4,C
7171,7172,n7172,1,D
7172,7173,n7173,84,F
7173,7174,n7174,45,C
7174,7175,n7175,70,A
7175,7176,n7176,1,B
7176,7177,n7177,59,B
7177,7178,n7178,91,D
7178,7179,n7179,67,F
7179,7180,n7180,75,E
7180,7181,n7181,73,E
7181,7182,n7182,25,A
7182,7183,n7183,59,E
7183,7184,n7184,18,E
7184,7185,n7185,78,B
7185,7186,n7186,14,F
7186,7187,n7187,65,D
7187,7188,n7188,4,G
7188,7189,n7189,19,F
7189,7190,n7190,68,A
7190,7191,n7191,19,C
7191,7192,n7192,85,F
7192,7193,n7193,87,D
7193,7194,n7194,90,G
7194,7195,n7195,59,A
7195,7196,n7196,32,G
7196,7197,n7197,35,C
7197,7198,n7198,72,C
7198,7199,n7199,19,B
7199,7200,n7200,35,C
7200,7201,n7201,99,B
7201,7202,n7202,63,A
7202,7203,n7203,64,F
7203,7204,n7204,68,C
7204,7205,n7205,1,A
7205,7206,n7206,86,B
7206,7207,n7207,45,B
7207,7208,n7208,54,D
7208,7209,n7209,27,F
7209,7210,n7210,6,C
7210,7211,n7211,21,B
7211,7212,n7212,42,A
7212,7213,n7213,89,E
7213,7214,n7214,84,G
7214,7215,n7215,29,B
7215,7216,n7216,27,E
7216,7217,n7217,19,G
7217,7218,n7218,17,B
7218,7219,n7219,17,C
7219,7220,n7220,80,B
7220,7221,n7221,6,E
7221,7222,n7222,73,E
7222,7223,n7223,11,C
7223,7224,n7224,51,F
7224,7225,n7225,65,E
7225,7226,n7226,22,C
7226,7227,n7227,38,G
7227,7228,n7228,85,C
7228,7229,n7229,5,C
7229,7230,n7230,68,C
7230,7231,n7231,40,G
7231,7232,n7232,29,E
7232,7233,n7233,73,C
7233,7234,n7234,55,D
7234,7235,n7235,37,G
7235,7236,n7236,74,E
7236,7237,n7237,94,F
7237,7238,n7238,40,E
7238,7239,n7239,58,C
7239,7240,n7240,19,D
7240,7241,n7241,97,E
7241,7242,n7242,67,A
7242,7243,n7243,38,G
7243,7244,n7244,74,C
7244,7245,n7245,76,E
7245,7246,n7246,67,A
7246,7247,n7247,36,G
7247,7248,n7248,53,G
7248,7249,n7249,52,F
7249,7250,n7250,8,D
7250,7251,n7251,85,G
7251,7252,n7252,57,A
7252,7253,n7253,30,C
7253,7254,n7254,47,F
7254,7255,n7255,1,F
7255,7256,n7256,76,C
7256,7257,n7257,84,F
7257,7258,n7258,85,C
7258,7259,n7259,58,C
7259,7260,n7260,51,C
7260,7261,n7261,49,B
7261,7262,n7262,22,G
7262,7263,n7263,21,A
7263,7264,n7264,52,D
7264,7265,n7265,69,D
7265,7266,n7266,21,E
7266,7267,n7267,65,B
7267,7268,n7268,91,B
7268,7269,n7269,97,C
7269,7270,n7270,13,E
7270,7271,n7271,21,F
7271,7272,n7272,50,F
7272,7273,n7273,70,A
7273,7274,n7274,0,E
7274,7275,n7275,25,B
7275,7276,n7276,3,C
7276,7277,n7277,35,F
7277,7278,n7278,21,G
7278,7279,n7279,25,D
7279,7280,n7280,31,F
7280,7281,n7281,23,D
7281,7282,n7282,41,B
7282,7283,n7283,70,F
7283,7284,n7284,0,C
7284,7285,n7285,34,C
7285,7286,n7286,52,F
7286,7287,n7287,100,E
7287,7288,n7288,59,G
7288,7289,n7289,21,B
7289,7290,n7290,2,D
7290,7291,n7291,11,G
7291,7292,n7292,46,C
7292,7293,n7293,45,F
7293,7294,n7294,36,F
7294,7295,n7295,25,A
7295,7296,n7296,52,A
7296,7297,n7297,43,F
7297,7298,n7298,87,B
7298,7299,n7299,79,A
7299,7300,n7300,12,F
7300,7301,n7301,43,A
7301,7302,n7302,20,C
7302,7303,n7303,10,D
7303,7304,n7304,87,G
7304,7305,n7305,63,B
7305,7306,n7306,56,E
7306,7307,n7307,4,D
7307,7308,n7308,24,C
7308,7309,n7309,12,G
7309,7310,n7310,67,E
7310,7311,n7311,67,F
7311,7312,n7312,39,F
7312,7313,n7313,80,F
7313,7314,n7314,38,G
7314,7315,n7315,54,D
7315,7316,n7316,100,G
7316,7317,n7317,51,G
7317,7318,n7318,39,B
7318,7319,n7319,60,F
7319,7320,n7320,98,A
7320,7321,n7321,76,G
7321,7322,n7322,2,D
7322,7323,n7323,62,E
7323,7324,n7324,53,E
7324,7325,n7325,26,B
7325,7326,n7326,11,C
7326,7327,n7327,41,G
7327,7328,n7328,44,C
7328,7329,n7329,16,C
7329,7330,n7330,85,F
7330,7331,n7331,97,C
7331,7332,n7332,80,C
7332,7333,n7333,68,D
7333,7334,n7334,20,B
7334,7335,n7335,62,D
7335,7336,n7336,28,E
7336,7337,n7337,83,B
7337,7338,n7338,97,C
7338,7339,n7339,67,C
7339,7340,n7340,78,F
7340,7341,n7341,40,B
7341,7342,n7342,50,E
7342,7343,n7343,30,C
7343,7344,n7344,92,C
7344,7345,n7345,60,F
7345,7346,n7346,24,B
7346,7347,n7347,40,D
7347,7348,n7348,72,A
7348,7349,n7349,68,E
7349,7350,n7350,28,A
7350,7351,n7351,9,B
7351,7352,n7352,4,B
7352,7353,n7353,9,D
7353,7354,n7354,4,F
7354,7355,n7355,25,G
7355,7356,n7356,18,E
7356,7357,n7357,13,G
7357,7358,n7358,34,F
7358,7359,n7359,88,F
7359,7360,n7360,16,D
7360,7361,n7361,69,F
7361,7362,n7362,4,D
7362,7363,n7363,31,A
7363,7364,n7364,11,F
7364,7365,n7365,91,C
7365,7366,n7366,85,G
7366,7367,n7367,62,A
7367,7368,n7368,93,B
7368,7369,n7369,32,D
7369,7370,n7370,94,B
7370,7371,n7371,12,B
7371,7372,n7372,58,A
7372,7373,n7373,19,G
7373,7374,n7374,17,E
7374,7375,n7375,74,C
7375,7376,n7376,9,E
7376,7377,n7377,16,G
7377,7378,n7378,32,G
7378,7379,n7379,54,F
7379,7380,n7380,84,C
7380,7381,n7381,53,E
7381,7382,n7382,19,E
7382,7383,n7383,57,B
7383,7384,n7384,97,E
7384,7385,n7385,5,D
7385,7386,n7386,70,D
7386,7387,n7387,46,C
7387,7388,n7388,8,B
7388,7389,n7389,79,C
7389,7390,n7390,65,A
7390,7391,n7391,6,A
7391,7392,n7392,1,E
7392,7393,n7393,77,A
7393,7394,n7394,50,B
7394,7395,n7395,85,E
7395,7396,n7396,25,G
7396,7397,n7397,42,D
7397,7398,n7398,73,C
7398,7399,n7399,86,B
7399,7400,n7400,40,G
7400,7401,n7401,71,F
7401,7402,n7402,60,E
7402,7403,n7403,55,B
7403,7404,n7404,80,E
7404,7405,n7405,56,G
7405,7406,n7406,18,F
7406,7407,n7407,23,D
7407,7408,n7408,57,C
7408,7409,n7409,60,A
7409,7410,n7410,8,E
7410,7411,n7411,58,E
7411,7412,n7412,61,F
7412,7413,n7413,2,B
7413,7414,n7414,35,D
7414,7415,n7415,36,C
7415,7416,n7416,66,C
7416,7417,n7417,4,F
7417,7418,n7418,59,E
7418,7419,n7419,7,G
7419,7420,n7420,26,B
7420,7421,n7421,89,B
7421,7422,n7422,79,E
7422,7423,n7423,75,B
7423,7424,n7424,16,D
7424,7425,n7425,55,B
7425,7426,n7426,6,D
7426,7427,n7427,89,C
7427,7428,n7428,96,B
7428,7429,n7429,78,C
7429,7430,n7430,94,C
7430,7431,n7431,59,C
7431,7432,n7432,36,A
7432,7433,n7433,32,B
7433,7434,n7434,87,F
7434,7435,n7435,17,G
7435,7436,n7436,79,B
7436,7437,n7437,32,B
7437,7438,n7438,9,A
7438,7439,n7439,83,D
7439,7440,n7440,76,B
7440,7441,n7441,64,C
7441,7442,n7442,19,E
7442,7443,n7443,52,C
7443,7444,n7444,14,F
7444,7445,n7445,48,E
7445,7446,n7446,72,E
7446,7447,n7447,10,C
7447,7448,n7448,52,G
7448,7449,n7449,98,C
7449,7450,n7450,69,E
7450,7451,n7451,43,F
7451,7452,n7452,25,E
7452,7453,n7453,18,B
7453,7454,n7454,56,C
7454,7455,n7455,49,C
7455,7456,n7456,63,B
7456,7457,n7457,31,B
7457,7458,n7458,36,A
7458,7459,n7459,45,B
7459,7460,n7460,76,E
